id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,fplid,xG90,npxG90,xA90
7714,Ben Osborn,22,1449,1,1.0666253212839365,0,2.5220147650688887,9,17,1,0,D F M S,Sheffield United,1,1.0666253212839365,5.897834567353129,3.9724935796111818,356,0.066250019955524,0.066250019955524,0.15664687981794337
7721,Conor Hourihane,4,236,1,0.5679545402526855,1,0.9191879034042358,5,5,0,0,M S,Aston Villa,1,0.5679545402526855,0.6681759208440781,0.19055770710110664,33,0.2165928331472106,0.2165928331472106,0.3505377597728018
7752,Gabriel Martinelli,12,568,1,2.4882688038051133,1,1.7456509061157703,19,9,0,0,F M S,Arsenal,1,2.4882688038051133,5.395538169890642,1.7565973456948996,26,0.3942679442648947,0.3942679442648947,0.27659961540566785
8020,Steven Alzate,13,811,1,0.8340352401137352,0,0.9228015542030334,7,11,2,0,D M S,Brighton,1,0.8340352401137352,3.4223639126867056,2.289497200399637,79,0.09255631517908282,0.09255631517908282,0.1024070775317793
8067,Reece James,30,2175,1,1.5055478811264038,2,3.549239772371948,33,40,3,0,D M S,Chelsea,1,1.5055478811264038,9.769464356824756,7.677394103258848,123,0.06229853301212705,0.06229853301212705,0.14686509402918405
8089,Kieran Tierney,25,2134,1,0.386676630936563,2,3.4483383884653453,15,30,4,0,D S,Arsenal,1,0.386676630936563,8.149762509390714,5.1222247648984185,17,0.01630782417258232,0.01630782417258232,0.14543132847323387
8214,Tyrick Mitchell,17,1530,1,1.0755382552742958,1,0.2308792248368263,2,3,1,0,D,Crystal Palace,1,1.0755382552742958,4.470536682754755,3.256737500429153,146,0.06326695619260564,0.06326695619260564,0.013581130872754489
8226,Tariq Lamptey,11,904,1,0.7030039094388485,1,0.8089809715747833,6,10,2,1,D M,Brighton,1,0.7030039094388485,4.568889327347279,3.691588267683983,77,0.06998932726714199,0.06998932726714199,0.0805401409753656
8285,Sander Berge,15,1116,1,1.2164165843278172,1,1.77733051776886,10,14,4,0,M S,Sheffield United,0,0.4552477616816759,3.906758405268192,3.0664280876517296,360,0.0980981116393401,0.03671352916787709,0.14333310627168225
8379,Alexis Mac Allister,19,954,1,1.2075861087068915,1,1.6588645931333303,21,12,1,0,F M S,Brighton,1,1.2075861087068915,5.172496307641269,3.141623765230179,80,0.11392321780253695,0.11392321780253695,0.15649665972955948
8456,Nathan Tella,16,636,1,1.8206086680293083,1,1.0083563774824142,15,4,2,0,F M S,Southampton,1,1.8206086680293083,2.605966620147228,0.3466253373771906,524,0.2576333020796191,0.2576333020796191,0.1426919402097756
8481,Jimmy Dunne,2,180,1,0.22237548604607585,0,0.10200031474232674,3,2,0,0,D,Burnley,1,0.22237548604607585,0.10443910025060177,0.043035658076405525,519,0.11118774302303792,0.11118774302303792,0.05100015737116337
8562,Luke Thomas,12,802,1,0.20431569404900074,0,0.947651330381632,6,7,2,0,D M S,Leicester,1,0.20431569404900074,2.129243299365044,1.7060495931655169,240,0.022928195092780632,0.022928195092780632,0.10634491238696618
8717,Pascal Struijk,25,2010,1,2.0286749051883817,0,0.030025534797459837,13,2,2,0,D M S,Leeds,1,2.0286749051883817,6.3829188253730536,6.3829188253730536,211,0.0908361897845544,0.0908361897845544,0.001344426931229545
8780,Joël Veltman,28,2281,1,1.2756177727133036,1,1.8462188187986608,14,22,3,0,D M S,Brighton,1,1.2756177727133036,9.022530617192386,6.800674581900238,67,0.0503312580202531,0.0503312580202531,0.07284510902756662
8816,Liam Cooper,23,2009,1,2.0945122931152578,0,0.0,15,0,3,1,D,Leeds,1,2.0945122931152578,6.350193368270992,6.350193368270992,195,0.09383081452482489,0.09383081452482489,0.0
8821,Donny van de Beek,17,394,1,0.28271791338920593,1,1.0433875694870949,1,3,1,0,M S,Manchester United,1,0.28271791338920593,3.1654628850519657,1.8393573760986328,495,0.06458023402291506,0.06458023402291506,0.23833726206558004
8961,Rúben Dias,30,2668,1,1.8783842287957668,0,0.10559610091149807,12,3,3,0,D,Manchester City,1,1.8783842287957668,15.697644360363483,15.57594982534647,556,0.06336378582894266,0.06336378582894266,0.0035620873620820187
9163,Kean Bryan,13,1012,1,0.5354916416108608,0,0.8194743879139423,3,4,1,0,D S,Sheffield United,1,0.5354916416108608,1.4283712692558763,1.3857596479356291,169,0.04762277445155877,0.04762277445155877,0.07287815702791978
9501,Fabio Carvalho,2,101,1,0.4338853657245636,0,0.09283921122550964,3,1,0,0,F S,Fulham,1,0.4338853657245636,0.5412136316299438,0.28626886010169983,695,0.3866305239129775,0.3866305239129775,0.08272801000292938
9509,Daniel Jebbison,2,114,1,1.4839936792850494,0,0.023563019931316376,4,1,0,0,F S,Sheffield United,1,1.4839936792850494,1.5075567066669464,0.0,699,1.1715739573303023,1.1715739573303023,0.0186023841563024
76,Fabian Schär,17,1236,0,0.699408020824194,0,0.0,11,0,4,1,D S,Newcastle United,0,0.699408020824194,0.9551226757466792,0.8735608421266079,334,0.05092776850661607,0.05092776850661607,0.0
181,Bernd Leno,33,2956,0,0.0,0,0.0,0,0,0,1,GK,Arsenal,0,0.0,3.3993393145501614,3.3993393145501614,8,0.0,0.0,0.0
200,Andreas Christensen,17,1375,0,0.12940827198326588,0,0.25010457076132303,3,6,2,1,D S,Chelsea,0,0.12940827198326588,7.441710580140352,7.276742447167635,116,0.008470359620722857,0.008470359620722857,0.016370480995286596
342,Sead Kolasinac,1,90,0,0.0,0,0.0,0,0,0,0,D,Arsenal,0,0.0,0.429358035326004,0.429358035326004,14,0.0,0.0,0.0
461,Matt Ritchie,16,1180,0,0.28628184273839,2,1.6413738317787647,10,20,2,0,D M S,Newcastle United,0,0.28628184273839,4.448478728532791,3.701428607106209,322,0.021835055802080595,0.021835055802080595,0.12518952954244816
465,Joshua King,11,119,0,0.7881247904151678,0,0.0,3,0,0,0,S,Everton,0,0.7881247904151678,0.8868908192962408,0.7569956742227077,651,0.596060765860211,0.596060765860211,0.0
484,Divock Origi,9,176,0,1.0811212956905365,0,0.1400348860770464,7,2,0,0,F S,Liverpool,0,1.0811212956905365,1.4969345815479755,0.7823662180453539,256,0.552846117114479,0.552846117114479,0.071608748562126
485,Mamadou Sakho,4,274,0,0.0188349187374115,0,0.0,1,0,0,0,D S,Crystal Palace,0,0.0188349187374115,0.5140529274940491,0.5140529274940491,127,0.006186652140025675,0.006186652140025675,0.0
489,James Milner,24,1028,0,0.35657380148768425,1,0.7905595283955336,12,13,2,0,D M S,Liverpool,0,0.35657380148768425,5.68504504673183,4.885257272981106,241,0.031217550713902316,0.031217550713902316,0.06921241007353893
508,Calum Chambers,8,570,0,0.3639731630682945,1,0.4317225404083729,8,7,0,0,D S,Arsenal,0,0.3639731630682945,2.74613493680954,2.3315254747867584,13,0.057469446800257035,0.057469446800257035,0.0681667169065852
510,Joel Ward,24,2072,0,0.05171137396246195,1,0.473003345541656,2,7,5,0,D S,Crystal Palace,0,0.05171137396246195,3.0061194095760584,2.779287261888385,134,0.0022461504134274014,0.0022461504134274014,0.02054551211329587
527,Adrián,3,270,0,0.0,0,0.0,0,0,0,0,GK,Liverpool,0,0.0,0.3974394351243973,0.3974394351243973,245,0.0,0.0,0.0
530,James Tomkins,6,400,0,0.06131939217448235,0,0.0,1,0,1,0,D S,Crystal Palace,0,0.06131939217448235,0.2581058517098427,0.2581058517098427,129,0.01379686323925853,0.01379686323925853,0.0
533,Mark Noble,20,697,0,0.0526793897151947,0,0.1763314949348569,1,5,1,0,M S,West Ham,0,0.0526793897151947,0.7763152047991753,0.7236358076334,427,0.006802216749451253,0.006802216749451253,0.022768772660168034
534,Aaron Cresswell,34,2996,0,0.8531617578119041,7,6.7954360563308,18,54,3,0,D,West Ham,0,0.8531617578119041,10.431787747889755,8.224670130759478,435,0.025629024767380295,0.025629024767380295,0.20413526203930973
540,Darren Randolph,2,180,0,0.0,0,0.0,0,0,0,0,GK,West Ham,0,0.0,0.17282110452651978,0.17282110452651978,430,0.0,0.0,0.0
545,Kieran Gibbs,10,808,0,0.06194194033741951,0,0.4062059596180916,1,4,0,1,D S,West Bromwich Albion,0,0.06194194033741951,0.8934749104082584,0.8129167035222054,407,0.006899473552435341,0.006899473552435341,0.04524571332379733
546,David de Gea,25,2208,0,0.0,0,0.0,0,0,0,0,GK,Manchester United,0,0.0,2.0670585799962278,2.0670585799962278,291,0.0,0.0,0.0
549,Timothy Fosu-Mensah,1,85,0,0.015449298545718191,0,0.30515241622924805,1,2,1,0,D,Manchester United,0,0.015449298545718191,0.4019051194190979,0.3608218729496002,312,0.01635808081311338,0.01635808081311338,0.3231025583603803
554,Juan Mata,8,431,0,0.3115340732038021,2,0.7225953266024591,4,8,0,0,M S,Manchester United,0,0.3115340732038021,2.259327586740256,1.4097196031361818,290,0.0650535187664552,0.0650535187664552,0.15088997539262486
573,Odion Ighalo,1,5,0,0.0,0,0.0,0,0,0,0,S,Manchester United,0,0.0,0.0,0.0,293,0.0,0.0,0.0
585,Seamus Coleman,24,1530,0,0.6693100575357676,3,1.5076264040544631,9,19,0,0,D M S,Everton,0,0.6693100575357676,5.104803346097468,3.905783344060183,152,0.03937117985504515,0.03937117985504515,0.08868390612085077
587,Phil Jagielka,9,522,0,0.0,0,0.0,0,0,1,1,D S,Sheffield United,0,0.0,0.9072464257478714,0.9072464257478714,529,0.0,0.0,0.0
589,James McCarthy,14,659,0,0.012277675792574884,0,0.09529435448348522,1,2,1,0,M S,Crystal Palace,0,0.012277675792574884,0.9446706399321556,0.9446706399321556,131,0.0016767690763759328,0.0016767690763759328,0.013014403495468391
603,Nathaniel Clyne,13,1151,0,0.12293394096195698,1,0.22248492389917374,4,4,2,0,D,Crystal Palace,0,0.12293394096195698,1.8969638887792823,1.7311625815927982,577,0.00961255837235111,0.00961255837235111,0.017396736012967536
614,Fernandinho,19,1051,0,0.7380763320252299,0,0.7950027352198958,13,9,5,0,M S,Manchester City,0,0.7380763320252299,6.907375477254392,6.4677691981196395,266,0.06320349180044786,0.06320349180044786,0.06807825515679412
624,Willy Caballero,1,90,0,0.0,0,0.0,0,0,0,0,GK,Chelsea,0,0.0,0.14356312155723572,0.14356312155723572,101,0.0,0.0,0.0
633,James McArthur,18,1482,0,0.28225431498140097,2,1.5203707329928875,6,15,3,0,M S,Crystal Palace,0,0.28225431498140097,3.2456036321818833,2.2573831360787158,130,0.01714095030251423,0.01714095030251423,0.09233020645705796
635,Alex McCarthy,28,2520,0,0.0,0,0.0,0,0,2,0,GK,Southampton,0,0.0,2.600301055237651,2.600301055237651,363,0.0,0.0,0.0
637,Hugo Lloris,36,3240,0,0.0,0,0.0,0,0,0,0,GK,Tottenham,0,0.0,4.774772411212325,4.774772411212325,383,0.0,0.0,0.0
643,Eric Dier,27,2430,0,1.2531612887978554,0,0.2254233150742948,14,6,3,0,D,Tottenham,0,1.2531612887978554,5.582252562046051,5.557920306921005,391,0.04641338106658724,0.04641338106658724,0.008349011669418326
645,Dele Alli,13,455,0,1.621212366968393,1,1.2650015149265528,11,8,0,0,M S,Tottenham,0,1.621212366968393,4.090709431096911,2.017215585336089,394,0.3206793692904514,0.3206793692904514,0.25022007987558187
660,Ben Davies,20,1330,0,0.1976930759847164,1,0.4373754449188709,3,8,1,0,D S,Tottenham,0,0.1976930759847164,2.6845735367387533,2.3310538921505213,395,0.013377726946334191,0.013377726946334191,0.02959683461857021
661,Josh Onomah,10,278,0,0.5407862681895494,0,0.032975926995277405,5,1,1,0,M S,Fulham,0,0.5407862681895494,1.2624660599976778,0.7896137703210115,188,0.17507469114050161,0.17507469114050161,0.010675659818614987
682,Branislav Ivanovic,13,761,0,0.4594708159565926,0,0.04892949759960175,4,1,2,0,D S,West Bromwich Albion,0,0.4594708159565926,0.34919734112918377,0.34919734112918377,530,0.05433951831286903,0.05433951831286903,0.005786668572883256
697,Nemanja Matic,19,1009,0,0.1647858265787363,0,0.6243858942762017,6,7,2,0,M S,Manchester United,0,0.1647858265787363,4.942913569509984,4.3201385755091914,295,0.014698438446071624,0.014698438446071624,0.05569348908311017
703,Fikayo Tomori,1,43,0,0.0,0,0.0,0,0,0,0,S,Chelsea,0,0.0,0.0727275162935257,0.0727275162935257,121,0.0,0.0,0.0
706,Lukasz Fabianski,34,3060,0,0.0,0,0.0,0,0,2,0,GK,West Ham,0,0.0,1.1891276249662042,1.1891276249662042,431,0.0,0.0,0.0
708,Federico Fernández,22,1910,0,0.16576550714671612,0,0.5494400765746832,3,6,4,0,D,Newcastle United,0,0.16576550714671612,2.82284165173769,2.7555060163140297,323,0.007810940127332173,0.007810940127332173,0.025889846540168317
710,Neil Taylor,1,13,0,0.0,0,0.0,0,0,1,0,S,Aston Villa,0,0.0,0.0,0.0,31,0.0,0.0,0.0
712,Jack Cork,14,1188,0,0.19732674770057199,0,0.15246125310659409,5,6,2,0,M S,Burnley,0,0.19732674770057199,2.3662040662020445,2.102625954896212,84,0.014948996037922121,0.014948996037922121,0.011550094932317734
727,DeAndre Yedlin,6,442,0,0.0998492855578661,0,0.08443297632038592,2,3,0,0,D S,Newcastle United,0,0.0998492855578661,0.5257039777934551,0.3566392660140991,335,0.020331302489158255,0.020331302489158255,0.017192234997363647
730,Patrick van Aanholt,21,1774,0,1.398338496685028,1,0.649572467431426,18,12,2,0,D M S,Crystal Palace,0,1.398338496685028,4.8094772323966035,3.354221023619175,139,0.0709416373740995,0.0709416373740995,0.032954634762586435
741,Jordan Pickford,29,2562,0,0.0,0,0.021773621439933773,0,1,1,0,GK,Everton,0,0.0,3.714159657247365,3.692386035807431,157,0.0,0.0,0.000764881315220156
745,Kasper Schmeichel,36,3240,0,0.0,0,0.0,0,0,0,0,GK,Leicester,0,0.0,3.83830819837749,3.83830819837749,217,0.0,0.0,0.0
748,Wes Morgan,3,13,0,0.0,0,0.0,0,0,0,0,S,Leicester,0,0.0,0.14461266994476318,0.14461266994476318,216,0.0,0.0,0.0
749,Christian Fuchs,9,703,0,0.07373147457838057,0,0.01301558315753937,4,1,4,0,D S,Leicester,0,0.07373147457838057,2.723851103335619,2.66554918885231,218,0.009439306845027385,0.009439306845027385,0.0016662908736536888
751,N&#039;Golo Kanté,29,2111,0,0.6459115818142891,2,1.1359173916280272,9,21,7,0,M S,Chelsea,0,0.6459115818142891,9.97731988877058,8.441409684717655,113,0.02753767994471152,0.02753767994471152,0.04842850082734365
762,Demarai Gray,1,17,0,0.057972058653831475,0,0.0,1,0,0,0,S,Leicester,0,0.057972058653831475,0.027033437043428418,0.027033437043428418,230,0.3069108987555784,0.3069108987555784,0.0
772,Moussa Sissoko,25,1563,0,0.2480733096599579,0,0.1844094712287188,3,4,3,0,D M S,Tottenham,0,0.2480733096599579,4.136225494556129,3.9269614992663264,385,0.014284451611897769,0.014284451611897769,0.010618587594743885
780,Karl Darlow,25,2250,0,0.0,0,0.0,0,0,2,0,GK,Newcastle United,0,0.0,0.9974323827773331,0.9974323827773331,325,0.0,0.0,0.0
785,John Ruddy,1,1,0,0.0,0,0.0,0,0,0,0,S,Wolverhampton Wanderers,0,0.0,0.0,0.0,453,0.0,0.0,0.0
831,Fraser Forster,8,720,0,0.0,0,0.0,0,0,0,0,GK,Southampton,0,0.0,1.1139454767107964,1.1139454767107964,523,0.0,0.0,0.0
835,Ryan Bertrand,29,2600,0,0.374919967725873,1,1.395297447219491,8,13,5,0,D,Southampton,0,0.374919967725873,5.361662907525896,4.8138954853639015,362,0.01297799888281868,0.01297799888281868,0.048298757788366994
839,Shane Long,11,184,0,0.06422476656734942,0,0.0,2,0,0,0,F S,Southampton,0,0.06422476656734942,0.08692492172122003,0.06606833077967167,361,0.031414287994899176,0.031414287994899176,0.0
847,Cédric Soares,10,746,0,0.20354272704571488,1,0.8928054347634315,7,6,1,0,D S,Arsenal,0,0.20354272704571488,3.3355983961373568,2.9193570725619797,5,0.024556093075220293,0.024556093075220293,0.10771111143258556
848,Charlie Austin,5,126,0,0.4129626452922821,0,0.0,3,0,0,0,S,West Bromwich Albion,0,0.4129626452922821,0.4129626452922821,0.0,415,0.2949733180659158,0.2949733180659158,0.0
856,Jack Butland,1,90,0,0.0,0,0.0,0,0,0,0,GK,Crystal Palace,0,0.0,0.0,0.0,586,0.0,0.0,0.0
857,Phil Bardsley,4,272,0,0.06341451406478882,0,0.0,3,0,2,0,D S,Burnley,0,0.06341451406478882,0.1266939826309681,0.10160527005791664,82,0.020982743624378655,0.020982743624378655,0.0
876,Fabian Delph,8,249,0,0.014957983046770098,0,0.054449012503027916,1,2,1,0,D M S,Everton,0,0.014957983046770098,1.0606179442256691,1.0171574261039495,149,0.005406499896422927,0.005406499896422927,0.01968036596494985
884,Matt Targett,36,3227,0,0.2803044756874442,1,2.716873224824667,6,37,7,0,D,Aston Villa,0,0.2803044756874442,9.125259617343543,7.71771442797035,42,0.007817602358806935,0.007817602358806935,0.07577272706359468
885,Kyle Walker-Peters,28,2504,0,0.6814663354307413,2,1.2388760466128588,15,15,4,0,D,Southampton,0,0.6814663354307413,8.09665010124445,6.511419964954258,375,0.02449359831819757,0.02449359831819757,0.04452829241020658
887,Erik Pieters,20,1259,0,0.15116792730987072,1,0.3636159598827362,4,5,1,0,D M S,Burnley,0,0.15116792730987072,1.9328867439180613,1.552714355289936,83,0.010806285510634126,0.010806285510634126,0.02599319808534254
888,Xherdan Shaqiri,14,534,0,0.424720536917448,2,2.510420076549053,11,19,2,0,F M S,Liverpool,0,0.424720536917448,4.585736162960528,2.1229257490485907,247,0.07158211296361483,0.07158211296361483,0.42310450728354826
910,Harrison Reed,30,2223,0,0.2909777192398906,2,1.6945231407880783,13,21,5,0,M S,Fulham,0,0.2909777192398906,7.142017270438372,6.308452454395592,373,0.011780474463153464,0.011780474463153464,0.06860417574040803
934,Axel Tuanzebe,7,221,0,0.0,0,0.0,0,0,2,0,D S,Manchester United,0,0.0,0.6552485078573227,0.6552485078573227,307,0.0,0.0,0.0
966,Alex Oxlade-Chamberlain,11,229,0,0.2500363178551197,1,0.3017775043845177,7,2,0,0,F M S,Liverpool,0,0.2500363178551197,0.9986630138009788,0.7666849214583635,248,0.09826754850201212,0.09826754850201212,0.11860251264020348
971,Harry Winks,13,686,0,0.04747136682271957,0,0.18998101726174355,3,4,4,0,M S,Tottenham,0,0.04747136682271957,3.5313998125493526,3.4266789853572845,397,0.006228021886362626,0.006228021886362626,0.024924623255913877
978,Sam Johnstone,35,3150,0,0.0,1,0.11011698096990584,0,1,0,0,GK,West Bromwich Albion,0,0.0,2.5548932664096355,2.4447762854397297,417,0.0,0.0,0.003146199456283024
987,Joseph Gomez,7,594,0,0.0,0,0.06542927026748657,0,1,0,0,D S,Liverpool,0,0.0,2.0854201316833496,2.019990861415863,260,0.0,0.0,0.009913525798104027
1013,Sam Field,3,56,0,0.0,0,0.0,0,0,0,0,S,West Bromwich Albion,0,0.0,0.0,0.0,423,0.0,0.0,0.0
1014,Tyler Roberts,25,1304,0,1.5238733608275652,2,2.2174778357148166,24,13,3,0,F M S,Leeds,0,1.5238733608275652,6.684402011334896,3.2016658689826727,206,0.10517530864607429,0.10517530864607429,0.1530467831398263
1042,Tom Davies,23,1335,0,0.1774021964520216,1,0.9561843797564508,7,6,3,0,D M S,Everton,0,0.1774021964520216,3.0840384103357787,2.5864775255322456,163,0.011959698637214938,0.011959698637214938,0.06446186829818769
1084,Jonjoe Kenny,4,81,0,0.0,0,0.0,0,0,0,0,D S,Everton,0,0.0,0.24064451456069946,0.24064451456069946,160,0.0,0.0,0.0
1208,Felipe Anderson,2,2,0,0.0,0,0.0,0,0,0,0,S,West Ham,0,0.0,0.05036865919828415,0.05036865919828415,602,0.0,0.0,0.0
1245,Emerson,2,88,0,0.0,0,0.0,0,0,0,0,S,Chelsea,0,0.0,0.0,0.0,111,0.0,0.0,0.0
1304,Moise Kean,2,10,0,0.02234572172164917,0,0.0,1,0,0,0,S,Everton,0,0.02234572172164917,0.02234572172164917,0.0,169,0.20111149549484253,0.20111149549484253,0.0
1379,Allan,22,1871,0,0.2417211476713419,0,0.6225189361721277,7,14,6,0,M S,Everton,0,0.2417211476713419,8.784965053200724,8.143768906593323,502,0.011627420251427456,0.011627420251427456,0.029944791157397916
1682,Islam Slimani,1,17,0,0.10036919265985488,0,0.07683446258306502,1,1,0,0,S,Leicester,0,0.10036919265985488,0.17720365524291992,0.0,579,0.5313663140815846,0.5313663140815846,0.4067706842632854
1683,Ryan Fraser,18,920,0,0.9030798394232988,2,2.168529823422432,13,25,0,1,F M S,Newcastle United,0,0.9030798394232988,2.994263719767332,1.3422147808596492,507,0.08834476690010533,0.08834476690010533,0.21213878707393358
1685,Ahmed El Mohamady,14,823,0,0.3412727639079094,0,0.989466428756714,9,13,2,0,D S,Aston Villa,0,0.3412727639079094,2.4269680837169294,1.610212274827063,29,0.03732022934594392,0.03732022934594392,0.10820410521033325
1689,Jake Livermore,18,1247,0,0.28153711929917336,0,0.1757232453674078,5,5,2,1,M S,West Bromwich Albion,0,0.28153711929917336,2.1714075841009617,1.860429456457496,409,0.020319439243725423,0.020319439243725423,0.01268251169452021
1691,Robert Snodgrass,11,533,0,0.2063673846423626,0,0.5400325320661068,4,3,2,0,M S,"West Bromwich Albion,West Ham",0,0.2063673846423626,0.8308929689228535,0.16630877368152142,428,0.03484627508032389,0.03484627508032389,0.09118748196238201
1699,Shkodran Mustafi,3,43,0,0.0,0,0.0,0,0,0,0,S,Arsenal,0,0.0,0.06472476571798325,0.06472476571798325,7,0.0,0.0,0.0
1719,Javier Manquillo,13,823,0,0.02316185832023621,0,0.2976967543363571,1,5,1,0,D S,Newcastle United,0,0.02316185832023621,1.4320279778912663,1.111169352196157,332,0.0025328885161862197,0.0025328885161862197,0.03255493060786409
1735,Jack Stephens,17,1454,0,0.7723660431802273,0,0.4051140248775482,5,4,2,0,D M S,Southampton,0,0.7723660431802273,2.892805496230721,2.5631207171827555,367,0.04780807695063305,0.04780807695063305,0.0250758337269459
1739,Eric Bailly,11,826,0,0.04878591373562813,0,0.0,1,0,3,0,D S,Manchester United,0,0.04878591373562813,1.1188668683171272,1.1188668683171272,310,0.0053156564602984645,0.0053156564602984645,0.0
1747,Kevin Long,8,635,0,0.6100033670663834,0,0.017368044704198837,2,1,2,0,D S,Burnley,0,0.6100033670663834,0.5022359080612661,0.5022359080612661,85,0.08645717013539292,0.08645717013539292,0.0024616126352407803
1748,Lys Mousset,11,284,0,0.8426320925354958,0,0.4371888861060143,4,3,0,0,F S,Sheffield United,0,0.8426320925354958,1.5403076931834219,0.26048676669597626,359,0.26703129693026273,0.26703129693026273,0.13854577376599045
1749,Rob Holding,28,2368,0,0.7339209318161011,1,0.20068277791142464,14,4,2,0,D S,Arsenal,0,0.7339209318161011,6.967871494591236,6.727711737155914,16,0.027893954334226815,0.027893954334226815,0.0076273015253497545
1750,Ainsley Maitland-Niles,24,1563,0,0.7501883693039417,0,0.7159004714339972,11,4,2,0,D M S,"Arsenal,West Bromwich Albion",0,0.7501883693039417,5.7628669291734695,4.9884434808045635,15,0.0431970270232596,0.0431970270232596,0.04122267589831077
1760,Arthur Masuaku,12,1017,0,0.4290256863459945,2,2.595891861245036,6,11,2,0,D M,West Ham,0,0.4290256863459945,4.2738912738859645,1.791139980778098,442,0.03796687489787561,0.03796687489787561,0.22972494347301203
1785,Nampalys Mendy,22,1393,0,0.0570374820381403,1,0.1600445732474327,3,4,5,0,M S,Leicester,0,0.0570374820381403,3.4648478906601667,3.3244198374450207,518,0.0036851208782718065,0.0036851208782718065,0.010340281114335208
1822,Antonio Rüdiger,17,1530,0,0.4511233614757657,0,0.3058073613792658,13,4,0,0,D,Chelsea,0,0.4511233614757657,8.047542005777357,7.954727828502655,109,0.026536668322103864,0.026536668322103864,0.017988668316427397
1823,Lucas Digne,28,2503,0,0.449756165035069,7,5.857416462153196,12,42,2,1,D M,Everton,0,0.449756165035069,10.472524993121622,6.378135159611702,155,0.016171815762347667,0.016171815762347667,0.21061425553087804
1828,Alex Telles,8,606,0,0.12450907565653326,2,0.7529142946004868,4,11,0,0,D S,Manchester United,0,0.12450907565653326,2.791853249073029,2.7112308740615845,568,0.018491446879683158,0.018491446879683158,0.11181895464363664
2164,Pablo Hernández,15,332,0,1.0526651926338673,2,0.8278257250785828,10,5,1,0,M S,Leeds,0,1.0526651926338673,3.7944316486828034,2.0059418729506437,193,0.28536104619592784,0.28536104619592784,0.22441058812371217
2190,Vicente Guaita,35,3150,0,0.0,0,0.0,0,0,2,0,GK,Crystal Palace,0,0.0,1.4173781387507915,1.4173781387507915,128,0.0,0.0,0.0
2254,Mateo Kovacic,25,1706,0,0.8797842259518802,1,1.818085313774645,21,20,3,0,M S,Chelsea,0,0.8797842259518802,12.658352469094098,11.034226075746119,107,0.04641300136909098,0.04641300136909098,0.09591305875716181
2259,Kiko Casilla,1,90,0,0.0,0,0.0,0,0,0,0,GK,Leeds,0,0.0,0.0,0.0,194,0.0,0.0,0.0
2280,Jonny,7,505,0,0.05170465260744095,0,0.050900813192129135,1,2,0,0,D,Wolverhampton Wanderers,0,0.05170465260744095,0.33349387813359493,0.23088842164725065,462,0.009214690563702348,0.009214690563702348,0.009071432054042816
2310,Alphonse Areola,35,3150,0,0.0,0,0.0,0,0,1,0,GK,Fulham,0,0.0,3.492150474339724,3.492150474339724,516,0.0,0.0,0.0
2328,Thomas Partey,22,1372,0,0.9437785539776088,2,1.121044723317027,21,12,5,0,M S,Arsenal,0,0.9437785539776088,6.650605104863644,5.262657348066568,567,0.061909671908152185,0.061909671908152185,0.07353791916802656
2383,André Gomes,27,1570,0,0.4271286996081472,1,1.0544508751481771,14,15,3,0,M S,Everton,0,0.4271286996081472,5.508419404737651,4.376286745071411,659,0.0244850846909129,0.0244850846909129,0.06044622851167895
2385,Mat Ryan,14,1260,0,0.0,0,0.06032726913690568,0,1,1,0,GK,"Arsenal,Brighton",0,0.0,1.6561843641102314,1.6561843641102314,70,0.0,0.0,0.004309090652636119
2446,Dani Ceballos,25,1613,0,0.6592579409480095,3,2.5789717677980657,13,27,4,0,M S,Arsenal,0,0.6592579409480095,9.275826007127762,8.116632506251335,501,0.03678438604173643,0.03678438604173643,0.14389799076368626
2498,Aymeric Laporte,16,1335,0,0.8423399478197098,0,0.5778953805565834,6,5,1,0,D S,Manchester City,0,0.8423399478197098,6.243810184299946,6.243810184299946,280,0.05678696277436245,0.05678696277436245,0.03895923913864607
2958,Oleksandr Zinchenko,18,1293,0,0.5704226912930608,0,1.0854990985244513,14,15,0,0,D M S,Manchester City,0,0.5704226912930608,8.384773816913366,7.677378583699465,283,0.039704595681651564,0.039704595681651564,0.07555678179984579
3231,Kamil Grosicki,3,151,0,0.1092490777373314,1,0.5663558542728424,3,3,0,0,M S,West Bromwich Albion,0,0.1092490777373314,0.16501346230506894,0.017962073907256126,410,0.06511534434675381,0.06511534434675381,0.3375630919507008
3303,Ricardo Pereira,13,907,0,0.363393783569336,1,0.4388066679239273,7,8,2,0,D M S,Leicester,0,0.363393783569336,4.018920209258795,3.349875647574663,226,0.036058920089570276,0.036058920089570276,0.04354200673997074
3304,Maxime Le Marchand,2,118,0,0.009506329894065857,0,0.0,1,0,2,0,D S,Fulham,0,0.009506329894065857,0.2469165474176407,0.2469165474176407,173,0.007250590597168874,0.007250590597168874,0.0
3420,Fabinho,28,2383,0,0.335571613162756,0,0.29806183092296124,9,4,6,0,D M S,Liverpool,0,0.335571613162756,9.878192741423844,9.652089256793259,253,0.012673707589025616,0.012673707589025616,0.011257056140607012
3696,Morgan Sanson,9,291,0,0.026357137598097324,0,0.108452171087265,2,1,3,0,M S,Aston Villa,0,0.026357137598097324,0.30181363597512245,0.19336146488785744,647,0.008151692040648657,0.008151692040648657,0.0335419085836902
